,created_at,id,id_str,sentiment,School_reopening,2020Election,News_State_Economy,Policies_Mask_Safty,General_Critics,dominant_topic
239,2020-08-08 23:19:22+00:00,1.29E+18,1.29E+18,1,0.01,0.07,0.51,0.39,0.01,2
240,2020-08-08 23:19:20+00:00,1.29E+18,1.29E+18,1,0.12,0.4,0.28,0.01,0.19,1
241,2020-08-08 23:18:59+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.86,0.03,3
242,2020-08-08 23:18:57+00:00,1.29E+18,1.29E+18,1,0.03,0.7,0.2,0.03,0.03,1
243,2020-08-08 23:18:54+00:00,1.29E+18,1.29E+18,1,0.1,0.59,0.1,0.1,0.1,1
244,2020-08-08 23:18:34+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.46,0.39,3
245,2020-08-08 23:18:20+00:00,1.29E+18,1.29E+18,0,0.54,0.31,0.05,0.05,0.05,0
246,2020-08-08 23:18:06+00:00,1.29E+18,1.29E+18,0,0.84,0.04,0.04,0.04,0.04,0
247,2020-08-08 23:18:04+00:00,1.29E+18,1.29E+18,0,0.03,0.69,0.23,0.03,0.03,1
248,2020-08-08 23:17:58+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
249,2020-08-08 23:17:47+00:00,1.29E+18,1.29E+18,1,0.19,0.74,0.02,0.02,0.02,1
250,2020-08-08 23:17:43+00:00,1.29E+18,1.29E+18,1,0.19,0.29,0.13,0.03,0.36,4
251,2020-08-08 23:17:25+00:00,1.29E+18,1.29E+18,1,0.02,0.41,0.52,0.02,0.02,2
252,2020-08-08 23:17:05+00:00,1.29E+18,1.29E+18,1,0.28,0.39,0.27,0.03,0.03,1
253,2020-08-08 23:17:04+00:00,1.29E+18,1.29E+18,0,0.13,0.34,0.02,0.02,0.49,4
254,2020-08-08 23:17:02+00:00,1.29E+18,1.29E+18,1,0.03,0.86,0.03,0.04,0.03,1
255,2020-08-08 23:16:58+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.34,0.46,4
256,2020-08-08 23:15:46+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.22,0.03,0.69,4
257,2020-08-08 23:15:39+00:00,1.29E+18,1.29E+18,1,0.01,0.95,0.01,0.01,0.01,1
258,2020-08-08 23:15:32+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
259,2020-08-08 23:15:32+00:00,1.29E+18,1.29E+18,0,0.58,0.03,0.33,0.03,0.03,0
260,2020-08-08 23:15:22+00:00,1.29E+18,1.29E+18,1,0.02,0.43,0.02,0.5,0.02,3
261,2020-08-08 23:15:18+00:00,1.29E+18,1.29E+18,0,0.07,0.73,0.07,0.07,0.07,1
262,2020-08-08 23:15:15+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.59,0.1,0.1,2
263,2020-08-08 23:14:48+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
264,2020-08-08 23:14:42+00:00,1.29E+18,1.29E+18,0,0.6,0.1,0.1,0.1,0.1,0
265,2020-08-08 23:14:37+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.8,0.05,3
266,2020-08-08 23:14:23+00:00,1.29E+18,1.29E+18,-1,0.02,0.47,0.15,0.02,0.33,1
267,2020-08-08 23:14:23+00:00,1.29E+18,1.29E+18,1,0.92,0.02,0.02,0.02,0.02,0
268,2020-08-08 23:14:09+00:00,1.29E+18,1.29E+18,1,0.66,0.03,0.23,0.03,0.03,0
269,2020-08-08 23:14:01+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.65,0.23,3
270,2020-08-08 23:13:48+00:00,1.29E+18,1.29E+18,-1,0.3,0.05,0.05,0.05,0.55,4
271,2020-08-08 23:13:36+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
272,2020-08-08 23:13:07+00:00,1.29E+18,1.29E+18,-1,0.27,0.04,0.04,0.04,0.61,4
273,2020-08-08 23:13:04+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.73,0.07,0.07,2
274,2020-08-08 23:13:00+00:00,1.29E+18,1.29E+18,1,0.42,0.04,0.46,0.04,0.04,2
275,2020-08-08 23:12:57+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.04,0.84,4
276,2020-08-08 23:12:56+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.2,0.03,0.7,4
277,2020-08-08 23:12:44+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.73,0.07,0.07,2
278,2020-08-08 23:12:31+00:00,1.29E+18,1.29E+18,-1,0.29,0.03,0.03,0.03,0.61,4
279,2020-08-08 23:12:30+00:00,1.29E+18,1.29E+18,1,0.29,0.05,0.05,0.56,0.05,3
280,2020-08-08 23:12:29+00:00,1.29E+18,1.29E+18,0,0.43,0.37,0.07,0.07,0.07,0
281,2020-08-08 23:12:22+00:00,1.29E+18,1.29E+18,0,0.05,0.31,0.54,0.05,0.05,2
282,2020-08-08 23:12:13+00:00,1.29E+18,1.29E+18,0,0.51,0.04,0.38,0.03,0.04,0
283,2020-08-08 23:12:08+00:00,1.29E+18,1.29E+18,1,0.02,0.73,0.22,0.02,0.02,1
284,2020-08-08 23:12:05+00:00,1.29E+18,1.29E+18,1,0.02,0.92,0.02,0.02,0.02,1
285,2020-08-08 23:12:03+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
286,2020-08-08 23:11:28+00:00,1.29E+18,1.29E+18,1,0.59,0.1,0.1,0.1,0.1,0
287,2020-08-08 23:11:02+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.9,0.03,0.03,2
288,2020-08-08 23:11:01+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.59,0.1,3
289,2020-08-08 23:11:00+00:00,1.29E+18,1.29E+18,0,0.73,0.07,0.07,0.07,0.07,0
290,2020-08-08 23:10:18+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.05,0.8,4
291,2020-08-08 23:10:14+00:00,1.29E+18,1.29E+18,-1,0.03,0.9,0.03,0.03,0.03,1
292,2020-08-08 23:09:38+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.84,0.04,0.04,2
293,2020-08-08 23:09:38+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.93,0.02,0.02,2
294,2020-08-08 23:09:35+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.46,0.42,3
295,2020-08-08 23:09:12+00:00,1.29E+18,1.29E+18,1,0.71,0.03,0.21,0.03,0.03,0
296,2020-08-08 23:09:07+00:00,1.29E+18,1.29E+18,-1,0.8,0.13,0.02,0.02,0.02,0
297,2020-08-08 23:08:57+00:00,1.29E+18,1.29E+18,1,0.24,0.03,0.03,0.66,0.03,3
298,2020-08-08 23:08:29+00:00,1.29E+18,1.29E+18,-1,0.03,0.19,0.03,0.03,0.73,4
299,2020-08-08 23:08:27+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
300,2020-08-08 23:08:26+00:00,1.29E+18,1.29E+18,-1,0.84,0.04,0.04,0.04,0.04,0
301,2020-08-08 23:08:25+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
302,2020-08-08 23:08:17+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.51,0.05,0.33,2
303,2020-08-08 23:08:13+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
304,2020-08-08 23:08:12+00:00,1.29E+18,1.29E+18,1,0.04,0.84,0.04,0.04,0.04,1
305,2020-08-08 23:08:08+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
306,2020-08-08 23:08:04+00:00,1.29E+18,1.29E+18,-1,0.04,0.61,0.04,0.04,0.27,1
307,2020-08-08 23:07:54+00:00,1.29E+18,1.29E+18,0,0.04,0.65,0.23,0.04,0.04,1
308,2020-08-08 23:07:41+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.88,0.03,0.03,2
309,2020-08-08 23:07:33+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
310,2020-08-08 23:07:28+00:00,1.29E+18,1.29E+18,1,0.03,0.43,0.03,0.03,0.48,4
311,2020-08-08 23:07:06+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
312,2020-08-08 23:06:57+00:00,1.29E+18,1.29E+18,-1,0.3,0.39,0.03,0.03,0.26,1
313,2020-08-08 23:06:21+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.86,0.03,0.03,2
314,2020-08-08 23:06:17+00:00,1.29E+18,1.29E+18,0,0.6,0.1,0.1,0.1,0.1,0
315,2020-08-08 23:06:02+00:00,1.29E+18,1.29E+18,1,0.3,0.03,0.03,0.21,0.42,4
316,2020-08-08 23:05:52+00:00,1.29E+18,1.29E+18,0,0.03,0.88,0.03,0.03,0.03,1
317,2020-08-08 23:05:42+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.36,0.44,0.07,3
318,2020-08-08 23:05:36+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.88,0.03,0.03,2
319,2020-08-08 23:05:28+00:00,1.29E+18,1.29E+18,0,0.03,0.87,0.03,0.03,0.03,1
320,2020-08-08 23:05:26+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.5,0.02,0.45,2
321,2020-08-08 23:05:16+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
322,2020-08-08 23:05:00+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
323,2020-08-08 23:04:54+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
324,2020-08-08 23:04:37+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.59,4
325,2020-08-08 23:04:32+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.59,0.1,0.1,2
326,2020-08-08 23:04:00+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.37,0.05,0.48,4
327,2020-08-08 23:03:53+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.79,0.05,3
328,2020-08-08 23:03:52+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.39,0.51,4
329,2020-08-08 23:03:44+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
330,2020-08-08 23:03:36+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
331,2020-08-08 23:03:17+00:00,1.29E+18,1.29E+18,1,0.46,0.02,0.02,0.48,0.02,3
332,2020-08-08 23:03:08+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
333,2020-08-08 23:03:02+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.73,0.07,0.07,2
334,2020-08-08 23:02:58+00:00,1.29E+18,1.29E+18,1,0.24,0.32,0.38,0.03,0.03,2
335,2020-08-08 23:02:50+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
336,2020-08-08 23:02:49+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
337,2020-08-08 23:02:49+00:00,1.29E+18,1.29E+18,0,0.03,0.69,0.21,0.03,0.03,1
338,2020-08-08 23:02:48+00:00,1.29E+18,1.29E+18,-1,0.02,0.49,0.46,0.02,0.02,1
339,2020-08-08 23:02:44+00:00,1.29E+18,1.29E+18,-1,0.62,0.03,0.04,0.27,0.03,0
340,2020-08-08 23:02:33+00:00,1.29E+18,1.29E+18,0,0.03,0.9,0.03,0.03,0.03,1
341,2020-08-08 23:02:29+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.48,0.45,0.03,2
342,2020-08-08 23:02:28+00:00,1.29E+18,1.29E+18,1,0.04,0.84,0.04,0.04,0.04,1
343,2020-08-08 23:02:25+00:00,1.29E+18,1.29E+18,-1,0.04,0.64,0.04,0.24,0.04,1
344,2020-08-08 23:02:14+00:00,1.29E+18,1.29E+18,1,0.51,0.4,0.03,0.03,0.03,0
345,2020-08-08 23:01:57+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.73,0.07,3
346,2020-08-08 23:01:54+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.86,0.03,3
347,2020-08-08 23:01:50+00:00,1.29E+18,1.29E+18,1,0.07,0.72,0.07,0.07,0.07,1
348,2020-08-08 23:01:48+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
349,2020-08-08 23:01:43+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
350,2020-08-08 23:01:41+00:00,1.29E+18,1.29E+18,-1,0.23,0.71,0.02,0.02,0.02,1
351,2020-08-08 23:01:38+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.04,0.84,0.04,3
352,2020-08-08 23:01:19+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.89,0.03,0.03,2
353,2020-08-08 23:01:04+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.69,0.03,0.21,2
354,2020-08-08 23:00:57+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.8,0.05,0.05,2
355,2020-08-08 23:00:47+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.73,0.19,0.03,2
356,2020-08-08 23:00:47+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
357,2020-08-08 23:00:45+00:00,1.29E+18,1.29E+18,1,0.33,0.58,0.03,0.03,0.03,1
358,2020-08-08 23:00:43+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.23,0.27,0.43,4
359,2020-08-08 23:00:42+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.42,0.48,4
360,2020-08-08 23:00:42+00:00,1.29E+18,1.29E+18,-1,0.02,0.34,0.2,0.02,0.42,4
361,2020-08-08 23:00:42+00:00,1.29E+18,1.29E+18,1,0.07,0.41,0.39,0.07,0.07,1
362,2020-08-08 23:00:39+00:00,1.29E+18,1.29E+18,1,0.31,0.04,0.24,0.37,0.04,3
363,2020-08-08 23:00:37+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
364,2020-08-08 23:00:20+00:00,1.29E+18,1.29E+18,0,0.31,0.05,0.05,0.05,0.54,4
365,2020-08-08 23:00:02+00:00,1.29E+18,1.29E+18,-1,0.01,0.01,0.35,0.42,0.2,3
366,2020-08-08 22:59:58+00:00,1.29E+18,1.29E+18,-1,0.24,0.71,0.02,0.02,0.02,1
367,2020-08-08 22:59:41+00:00,1.29E+18,1.29E+18,1,0.03,0.46,0.45,0.03,0.03,1
368,2020-08-08 22:59:16+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
369,2020-08-08 22:59:15+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
370,2020-08-08 22:59:09+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
371,2020-08-08 22:59:03+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.02,0.92,0.02,3
372,2020-08-08 22:58:55+00:00,1.29E+18,1.29E+18,1,0.52,0.03,0.03,0.03,0.4,0
373,2020-08-08 22:58:55+00:00,1.29E+18,1.29E+18,1,0.35,0.04,0.04,0.52,0.04,3
374,2020-08-08 22:58:54+00:00,1.29E+18,1.29E+18,1,0.72,0.07,0.07,0.07,0.07,0
375,2020-08-08 22:58:30+00:00,1.29E+18,1.29E+18,0,0.1,0.59,0.1,0.1,0.1,1
376,2020-08-08 22:58:23+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.92,0.02,0.02,2
377,2020-08-08 22:58:19+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
378,2020-08-08 22:58:06+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.47,0.46,3
379,2020-08-08 22:57:44+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.88,0.03,0.03,2
380,2020-08-08 22:57:33+00:00,1.29E+18,1.29E+18,0,0.03,0.27,0.03,0.3,0.37,4
381,2020-08-08 22:57:26+00:00,1.29E+18,1.29E+18,1,0.04,0.03,0.29,0.46,0.18,3
382,2020-08-08 22:56:29+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
383,2020-08-08 22:56:20+00:00,1.29E+18,1.29E+18,-1,0.04,0.58,0.04,0.04,0.3,1
384,2020-08-08 22:56:18+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.64,0.04,0.24,2
385,2020-08-08 22:55:55+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.59,0.1,0.1,2
386,2020-08-08 22:55:45+00:00,1.29E+18,1.29E+18,1,0.2,0.03,0.18,0.57,0.03,3
387,2020-08-08 22:55:32+00:00,1.29E+18,1.29E+18,0,0.1,0.59,0.1,0.1,0.1,1
388,2020-08-08 22:55:06+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
389,2020-08-08 22:55:06+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
390,2020-08-08 22:55:03+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.93,0.02,3
391,2020-08-08 22:54:57+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
392,2020-08-08 22:54:45+00:00,1.29E+18,1.29E+18,0,0.04,0.43,0.04,0.45,0.04,3
393,2020-08-08 22:54:38+00:00,1.29E+18,1.29E+18,1,0.42,0.07,0.38,0.07,0.07,0
394,2020-08-08 22:54:23+00:00,1.29E+18,1.29E+18,1,0.02,0.45,0.02,0.02,0.49,4
395,2020-08-08 22:54:08+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
396,2020-08-08 22:54:04+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
397,2020-08-08 22:54:00+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
398,2020-08-08 22:53:57+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
399,2020-08-08 22:53:39+00:00,1.29E+18,1.29E+18,-1,0.15,0.02,0.02,0.17,0.64,4
400,2020-08-08 22:53:33+00:00,1.29E+18,1.29E+18,1,0.69,0.03,0.21,0.04,0.03,0
401,2020-08-08 22:53:24+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
402,2020-08-08 22:53:10+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
403,2020-08-08 22:52:37+00:00,1.29E+18,1.29E+18,1,0.1,0.6,0.1,0.1,0.1,1
404,2020-08-08 22:52:25+00:00,1.29E+18,1.29E+18,0,0.07,0.73,0.07,0.07,0.07,1
405,2020-08-08 22:52:20+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.22,0.03,0.68,4
406,2020-08-08 22:52:11+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.18,0.67,4
407,2020-08-08 22:52:02+00:00,1.29E+18,1.29E+18,1,0.68,0.03,0.22,0.03,0.03,0
408,2020-08-08 22:51:53+00:00,1.29E+18,1.29E+18,1,0.4,0.45,0.05,0.05,0.05,1
409,2020-08-08 22:51:47+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.04,0.84,4
410,2020-08-08 22:51:34+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
411,2020-08-08 22:51:31+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.59,0.1,0.1,2
412,2020-08-08 22:51:27+00:00,1.29E+18,1.29E+18,1,0.47,0.02,0.21,0.13,0.18,0
413,2020-08-08 22:51:19+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
414,2020-08-08 22:51:15+00:00,1.29E+18,1.29E+18,-1,0.14,0.03,0.2,0.6,0.03,3
415,2020-08-08 22:51:02+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.28,0.66,0.02,3
416,2020-08-08 22:50:58+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.59,4
417,2020-08-08 22:50:48+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
418,2020-08-08 22:50:42+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
419,2020-08-08 22:50:12+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.57,0.35,3
420,2020-08-08 22:50:09+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
421,2020-08-08 22:50:07+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.4,0.07,0.4,2
422,2020-08-08 22:49:57+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.31,0.49,0.07,3
423,2020-08-08 22:49:45+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.1,0.6,4
424,2020-08-08 22:49:42+00:00,1.29E+18,1.29E+18,-1,0.04,0.26,0.04,0.62,0.04,3
425,2020-08-08 22:49:27+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.48,0.42,3
426,2020-08-08 22:49:23+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
427,2020-08-08 22:49:22+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.4,0.4,0.07,2
428,2020-08-08 22:49:02+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
429,2020-08-08 22:49:00+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.51,0.34,0.05,2
430,2020-08-08 22:48:56+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
431,2020-08-08 22:48:52+00:00,1.29E+18,1.29E+18,0,0.73,0.07,0.07,0.07,0.07,0
432,2020-08-08 22:48:40+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
433,2020-08-08 22:48:35+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.1,0.6,4
434,2020-08-08 22:48:34+00:00,1.29E+18,1.29E+18,1,0.55,0.03,0.36,0.03,0.03,0
435,2020-08-08 22:48:33+00:00,1.29E+18,1.29E+18,-1,0.04,0.24,0.28,0.4,0.04,3
436,2020-08-08 22:48:29+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.25,0.67,0.03,3
437,2020-08-08 22:48:21+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
438,2020-08-08 22:48:00+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.05,0.8,4
439,2020-08-08 22:47:58+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.6,0.02,0.33,2
440,2020-08-08 22:47:32+00:00,1.29E+18,1.29E+18,-1,0.31,0.15,0.02,0.02,0.5,4
441,2020-08-08 22:47:29+00:00,1.29E+18,1.29E+18,1,0.16,0.51,0.02,0.02,0.29,1
442,2020-08-08 22:47:28+00:00,1.29E+18,1.29E+18,1,0.03,0.59,0.03,0.03,0.31,1
443,2020-08-08 22:47:25+00:00,1.29E+18,1.29E+18,1,0.73,0.07,0.07,0.07,0.07,0
444,2020-08-08 22:47:24+00:00,1.29E+18,1.29E+18,1,0.04,0.24,0.04,0.04,0.63,4
445,2020-08-08 22:47:15+00:00,1.29E+18,1.29E+18,-1,0.07,0.73,0.07,0.07,0.07,1
446,2020-08-08 22:47:06+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.04,0.86,0.03,3
447,2020-08-08 22:46:34+00:00,1.29E+18,1.29E+18,-1,0.28,0.03,0.03,0.63,0.03,3
448,2020-08-08 22:46:29+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.39,0.05,0.46,4
449,2020-08-08 22:46:28+00:00,1.29E+18,1.29E+18,0,0.6,0.1,0.1,0.1,0.1,0
450,2020-08-08 22:46:25+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.73,0.07,0.07,2
451,2020-08-08 22:46:06+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
452,2020-08-08 22:45:52+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
453,2020-08-08 22:45:44+00:00,1.29E+18,1.29E+18,-1,0.03,0.86,0.03,0.04,0.03,1
454,2020-08-08 22:45:41+00:00,1.29E+18,1.29E+18,0,0.05,0.8,0.05,0.05,0.05,1
455,2020-08-08 22:45:23+00:00,1.29E+18,1.29E+18,1,0.31,0.04,0.04,0.04,0.57,4
456,2020-08-08 22:45:18+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.73,0.07,0.07,2
457,2020-08-08 22:45:14+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.3,0.03,0.63,4
458,2020-08-08 22:45:11+00:00,1.29E+18,1.29E+18,-1,0.07,0.73,0.07,0.07,0.07,1
459,2020-08-08 22:44:56+00:00,1.29E+18,1.29E+18,0,0.03,0.31,0.35,0.27,0.03,2
460,2020-08-08 22:44:54+00:00,1.29E+18,1.29E+18,0,0.02,0.93,0.02,0.02,0.02,1
461,2020-08-08 22:44:46+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
462,2020-08-08 22:44:37+00:00,1.29E+18,1.29E+18,-1,0.03,0.74,0.18,0.03,0.03,1
463,2020-08-08 22:44:35+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
464,2020-08-08 22:44:26+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
465,2020-08-08 22:44:18+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
466,2020-08-08 22:44:18+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
467,2020-08-08 22:44:17+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
468,2020-08-08 22:44:14+00:00,1.29E+18,1.29E+18,-1,0.04,0.23,0.04,0.65,0.04,3
469,2020-08-08 22:43:57+00:00,1.29E+18,1.29E+18,1,0.02,0.6,0.02,0.02,0.34,1
470,2020-08-08 22:43:50+00:00,1.29E+18,1.29E+18,0,0.04,0.51,0.04,0.37,0.04,1
471,2020-08-08 22:43:45+00:00,1.29E+18,1.29E+18,1,0.4,0.03,0.03,0.03,0.5,4
472,2020-08-08 22:43:44+00:00,1.29E+18,1.29E+18,1,0.55,0.36,0.03,0.03,0.03,0
473,2020-08-08 22:43:40+00:00,1.29E+18,1.29E+18,1,0.4,0.07,0.07,0.4,0.07,0
474,2020-08-08 22:43:19+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.8,0.05,0.05,2
475,2020-08-08 22:43:10+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.02,0.92,4
476,2020-08-08 22:42:41+00:00,1.29E+18,1.29E+18,1,0.34,0.03,0.03,0.56,0.03,3
477,2020-08-08 22:42:35+00:00,1.29E+18,1.29E+18,1,0.6,0.1,0.1,0.1,0.1,0
478,2020-08-08 22:42:34+00:00,1.29E+18,1.29E+18,0,0.36,0.05,0.48,0.05,0.05,2
479,2020-08-08 22:42:33+00:00,1.29E+18,1.29E+18,1,0.6,0.05,0.05,0.25,0.05,0
480,2020-08-08 22:42:26+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.84,0.04,0.04,2
481,2020-08-08 22:42:23+00:00,1.29E+18,1.29E+18,1,0.02,0.93,0.02,0.02,0.02,1
